State_Name,District_Name,Latitude,Longitude,Crop_Year,Season,Crop,Area (hectare),Production (Tonnes),Rain,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Humidity,Humidity_1,Humidity_2,Humidity_3,Humidity_4,Humidity_5,Sunlight,Sunlight_1,Sunlight_2,Sunlight_3,Sunlight_4,Sunlight_5,Temperature,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,AESR_0,AESR_1,AESR_2,AESR_3,AESR,Crop_Yield_3,Crop_Yield_2,Crop_Yield_1,Crop_Yield
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,1998,Rabi,Masoor,4282,3421.0,0.0048775896430015,0.001923155,0.00017565861,0.00026858598,0.0015197136,0.0004612431,313.4294013977051,74.80582,65.73666,55.553795,52.37235,62.18645,67100018.0,9419422.0,12678009.0,14865864.0,18008980.0,12503955.0,1462.8907470703125,289.1747,289.10617,293.26532,296.65442,295.57236,0,0,1,0,4.3,0.0,0.0,0.0,0.7989257356375525
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2000,Rabi,Masoor,4382,2003.0,0.0004521831870079,2.2687018e-06,0.0001597926,0.00014166161,1.9267201e-05,0.0,270.7650947570801,59.877396,60.3204,54.421543,40.014076,55.277847,74763776.0,12419638.0,13512719.0,15672807.0,19221596.0,13727068.0,1467.75146484375,291.02997,289.8927,291.7444,299.79248,296.06998,0,0,1,0,4.3,0.0,0.0,0.0,0.4570972158831584
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2001,Rabi,Masoor,6710,4469.0,0.0002731271088123,6.6865236e-05,1.3601035e-05,7.819757e-05,0.00011446327,1.7002225e-05,257.8326568603516,53.019527,57.146378,51.804367,40.584538,57.382725,74002546.0,12652950.0,13115851.0,15862437.0,18644240.0,13600761.0,1469.1771240234375,290.63336,289.08704,293.49945,299.8873,295.79892,0,0,1,0,4.3,0.7228080747213016,0.7989257356375525,0.4570972158831584,0.6660208643815201
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2003,Rabi,Masoor,7558,7135.0,0.0029125064611434,0.0005326383,0.00065956265,0.0015185811,0.00019832328,0.0,311.6957550048828,58.17716,73.12291,70.6369,51.424473,51.890987,71073103.0,12233733.0,12461966.0,14174731.0,18540620.0,13964445.0,1466.8220520019531,292.1196,287.34842,293.00806,298.86353,295.53275,0,0,1,0,4.3,0.7989257356375525,0.4570972158831584,0.6660208643815201,0.9440328129134692
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2006,Rabi,Masoor,5288,3564.0,0.0012375339865684,1.7002225e-05,0.0,0.0,0.0012205318,7.934868e-06,252.42258834838867,53.044277,51.058193,49.22431,47.999252,56.162613,74649999.0,12619765.0,13952593.0,16226459.0,17685594.0,13126687.0,1475.2315673828125,290.94226,290.88397,298.28622,299.6407,296.84494,0,0,1,0,4.3,0.4570972158831584,0.6660208643815201,0.9440328129134692,0.6739788199697428
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2007,Rabi,Masoor,6504,5307.0,0.0048934556543827,9.067357e-06,0.0,0.0042055584,0.000670895,1.1336058e-05,283.7940559387207,54.44134,48.79121,69.15569,55.2432,59.167107,71862776.0,12188018.0,13619047.0,14037926.0,18891098.0,13715894.0,1472.6040649414062,292.71738,291.15994,293.41043,298.47137,296.727,0,0,1,0,4.3,0.6660208643815201,0.9440328129134692,0.6739788199697428,0.815959409594096
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2008,Rabi,Masoor,8038,6406.0,0.0008839592337608,9.066239e-05,9.519607e-05,0.0006833635,3.40119e-06,0.00016772375,266.11728286743164,54.614582,54.037937,52.760902,45.536755,58.054653,72749636.0,12220865.0,12637035.0,15657908.0,18517934.0,13192041.0,1472.932586669922,291.35312,290.8074,291.96738,302.0777,297.02567,0,0,1,0,4.3,0.9440328129134692,0.6739788199697428,0.815959409594096,0.7969644190097039
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2009,Rabi,Masoor,12918,9779.0,0.0003411211073398,2.2687018e-06,5.0999224e-05,0.0,0.000120129436,0.0007434264,281.04942321777344,67.1758,66.034874,50.602818,39.181282,59.735092,72931137.0,12137563.0,12601479.0,16327030.0,18673024.0,12426072.0,1478.6068725585938,292.73785,292.00876,295.3093,301.5253,295.71478,0,0,1,0,4.3,0.6739788199697428,0.815959409594096,0.7969644190097039,0.7570057284409352
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2010,Rabi,Masoor,10188,2792.0,0.0015582516789436,7.479638e-05,8.3863735e-05,0.0006561652,0.0,0.0001257956,287.83552169799805,58.18211,68.494896,61.50215,39.921272,65.63147,71929148.0,12178537.0,13042708.0,15065991.0,19215840.0,12153817.0,1476.431610107422,292.32257,290.1482,294.43063,303.81543,297.0684,0,0,1,0,4.3,0.815959409594096,0.7969644190097039,0.7570057284409352,0.2740478994895956
Uttar Pradesh,ALLAHABAD,25.4381302,81.8338005,2011,Rabi,Masoor,9048,7646.0,0.0005167759954929,8.3863735e-05,0.0,0.00027085096,3.62657e-05,0.0,285.8321113586426,60.369896,59.55443,56.669964,43.606354,62.45621,72402882.0,12140611.0,13657989.0,15544807.0,18905658.0,13550645.0,1473.0242919921875,291.76886,289.05276,294.13242,301.00186,296.69315,0,0,1,0,4.3,0.7969644190097039,0.7570057284409352,0.2740478994895956,0.8450486295313882
